ID,holistic_color,temperature,colorfulness,color_harmony
monochromatic/darkyellow/118050174@N0519373773362.jpg,6.4,7.63,3.42,8.05
monochromatic/pink/muchlove201627536456713.jpg,4.61,8.76,2.45,7.34
monochromatic/lightblue/zerokillers25149914655.jpg,4.69,4.37,3.82,6.15
monochromatic/lightpink/richard_jia22155562688.jpg,6.27,3.76,2.48,7.65
monochromatic/red/paultrottier36653874394.jpg,5.86,8.46,3.24,7.92
monochromatic/darkyellow/10561814@N0428420826373.jpg,6.61,6.75,5.22,8.34
monochromatic/darkgreen/piper96925855916716.jpg,5.69,7.43,6.78,7.22
monochromatic/violet/16286685@N0434779104056.jpg,6.14,6.32,5.67,7.54
complementary/orange_blue/127449667@N0337518686571.jpg,5.89,6.73,8.91,5.67
monochromatic/darkorange/sougatasinha27073234735.jpg,6.19,6.57,5.42,7.83
complementary/orange_violet/allan_saw21879403205.jpg,6.13,5.23,7.84,6.78
complementary/orange_green/crownsandpeacocks26562094352.jpg,6.47,7.43,4.56,7.89
temperature/a2883-_DSC0008-2_C.jpg,5.79,8.46,2.17,7.84
monochromatic/darkorange/brigguslad30471156171.jpg,5.37,6.24,5.37,7.89
monochromatic/darkgreen/34099262@N0517642801260.jpg,4.84,7.34,8.76,6.89
temperature/a3112-WP_CRW_3862_S.JPG,5.56,4.23,2.76,6.15
monochromatic/red/mhl17026231872115783.jpg,6.72,7.43,4.56,8.67
monochromatic/orange/88216124@N0531836965954.jpg,4.86,7.43,5.87,4.22
monochromatic/violet/bostankorkulugu39977692993.jpg,5.86,5.68,7.24,4.11
monochromatic/darkorange/124733025@N0817375067798.jpg,6.1,6.45,8.34,7.89
monochromatic/red/tmadhavan17264665060.jpg,5.22,6.37,8.52,7.45
monochromatic/pink/29302734@N0247570352041.jpg,5.86,6.5,4.25,7.1
complementary/red_orange/124733025@N0816150472284.jpg,6.5,6.75,6.22,7.89
temperature/a2870-NKIM_MG_7449_T.JPG,6.21,3.27,4.62,6.78
monochromatic/violet/time_anchor19875394299.jpg,6.66,3.57,4.89,6.23
temperature/a3252-07-12-01-at-16h06m04s-_MG_8716_D.JPG,6.22,7.34,2.56,8.23
complementary/red_yellow/132286091@N0218791569372.jpg,5.89,6.72,4.65,8.19
complementary/green_violet/learncolorsforchildren34857560486.jpg,6.43,7.35,9.67,6.42
complementary/red_yellow/bypauls24862882064.jpg,6.22,6.23,9.87,5.42
monochromatic/orange/sergiocanobbio37739750514.jpg,6.5,7.52,6.39,8.46
temperature/a3005-IMG_4349_C.jpg,6.22,5.34,3.76,7.42
monochromatic/blue/142957381@N0428755574956.jpg,6.34,7.58,6.43,8.17
complementary/orange_blue/warmoezenier28221987996.jpg,5.25,5.37,7.92,6.45
complementary/red_violet/143817618@N0330964147176.jpg,4.88,5.0,10.0,5.0
complementary/orange_green/photoartvlade26083317456.jpg,6.59,5.27,7.84,4.19
monochromatic/darkyellow/22293873@N0829147963601.jpg,6.05,6.72,8.53,7.14
monochromatic/darkyellow/130085273@N0822539852022.jpg,5.39,7.42,3.67,8.21
monochromatic/red/ulliottj31705051256.jpg,6.67,6.75,3.42,7.89
monochromatic/red/150922460@N0336686907392.jpg,6.7,7.34,3.67,8.21
monochromatic/white/mr_kleinstein39519734095.jpg,5.73,5.65,7.34,6.89
monochromatic/orange/138239088@N0237145503403.jpg,6.18,7.85,4.29,8.13
complementary/red_blue/smitchelrific21387185493.jpg,5.08,6.34,7.89,8.43
monochromatic/pink/hisgett22502415738.jpg,4.55,7.36,5.89,6.42
monochromatic/darkorange/yarinasanth22158256086.jpg,5.95,7.89,4.35,8.22
monochromatic/darkorange/davidgutierrez45795082082.jpg,5.82,5.34,7.89,6.45
monochromatic/darkgreen/jrrondeau28865610161.jpg,6.05,5.72,3.06,7.89
monochromatic/violet/dobingdesign35675268240.jpg,6.05,5.67,4.12,7.38
monochromatic/darkyellow/14419055@N0823980070982.jpg,5.24,7.45,5.63,4.27
complementary/orange_violet/isg-online38598487135.jpg,4.81,7.52,9.78,6.33
monochromatic/lightpink/soniaadammurray47812823451.jpg,6.29,7.52,4.89,6.43
complementary/green_blue/128008563@N0743004238145.jpg,6.39,7.36,6.42,8.19
complementary/red_yellow/petehendy37353355684.jpg,6.63,5.64,8.92,6.77
complementary/green_violet/155704708@N0243671761012.jpg,5.22,6.72,7.53,4.28
monochromatic/darkorange/nalosoul18031559251.jpg,5.36,7.34,3.21,6.78
complementary/red_green/150836424@N0235110546152.jpg,7.53,5.19,6.37,4.82
complementary/yellow_green/131378722@N0317216214581.jpg,5.81,6.34,3.87,7.92
monochromatic/darkgreen/11561957@N0638766305595.jpg,4.48,4.56,3.75,6.12
complementary/red_violet/28469941@N0225116099449.jpg,6.64,6.34,7.21,8.45
monochromatic/black/136414883@N0624534636649.jpg,5.15,6.85,5.47,8.22
complementary/green_blue/28651075@N0025006750109.jpg,5.3,5.5,9.87,2.14
complementary/green_violet/janlupus21167248621.jpg,6.29,7.23,8.56,6.89
monochromatic/red/peterscherub32151802436.jpg,4.78,7.13,9.42,4.56
monochromatic/orange/john_6437579232515.jpg,4.9,7.82,4.56,8.47
complementary/orange_yellow/belenojon20186050151.jpg,6.47,8.64,3.21,6.79
complementary/red_blue/126576756@N0730389411981.jpg,5.38,6.48,7.22,5.67
complementary/yellow_blue/nicholsonfamilyphotos42206034235.jpg,5.63,5.73,4.56,7.89
complementary/yellow_green/blackberrycastlephotosbyrbsr16840807852.jpg,6.07,5.67,6.32,7.45
complementary/yellow_violet/151205185@N0731558639833.jpg,5.23,7.68,5.24,6.56
temperature/a2871-IMG_5078_S.JPG,6.05,5.73,4.88,7.14
complementary/red_violet/muchlove201637147557684.jpg,4.53,2.45,6.78,4.22
complementary/red_orange/43256651@N0731048380272.jpg,6.35,7.32,5.08,6.85
monochromatic/orange/cobra_1130709533517.jpg,6.51,6.75,2.25,8.5
complementary/orange_green/86494503@N0040784186251.jpg,6.45,6.75,5.42,7.89
monochromatic/darkyellow/andybracey3515219131.jpg,6.2,7.84,2.96,8.41
monochromatic/blue/97171476@N0045978142554.jpg,6.46,6.43,7.89,6.22
complementary/green_violet/147560263@N0229258704734.jpg,6.49,5.76,9.42,7.85
complementary/orange_violet/69711006@N0718076324435.jpg,5.9,7.65,9.87,6.42
complementary/orange_yellow/torontosmurf32044300744.jpg,4.91,7.63,5.78,6.45
complementary/yellow_blue/estelletrueman25602802474.jpg,5.8,5.0,9.34,7.22
monochromatic/lightpink/demo_model42584826444.jpg,5.0,5.67,4.21,6.78
monochromatic/orange/sussexscorpio16766167065.jpg,7.02,8.35,4.2,7.85
complementary/yellow_green/dianesdigitals37729879502.jpg,8.1,6.32,8.76,5.47
monochromatic/green/91483191@N0528662214831.jpg,6.48,6.45,4.78,7.89
temperature/a3305-kme_043_D.JPG,5.8,5.74,3.56,7.22
complementary/red_blue/124733025@N0816297785724.jpg,6.52,6.43,7.89,8.26
temperature/a2846-JI2E0478_F.JPG,5.48,4.72,3.08,6.65
complementary/orange_blue/josbuurmansphotography32988673700.jpg,6.25,6.85,4.72,8.34
complementary/red_yellow/105134205@N0617829513934.jpg,6.75,6.47,8.32,7.85
monochromatic/red/144256050@N0332923194406.jpg,6.1,7.46,6.89,8.34
monochromatic/blue/eigjb21624567229.jpg,5.07,4.56,1.34,7.89
complementary/green_violet/127836968@N0832899049915.jpg,6.03,6.82,4.37,7.15
monochromatic/darkyellow/129863077@N0739800973440.jpg,5.97,7.23,4.56,6.78
complementary/red_yellow/april-mo35835143074.jpg,5.8,5.67,7.34,4.22
complementary/green_blue/trudie281024830240987.jpg,7.64,5.34,8.49,6.71
monochromatic/red/gert5535813510832.jpg,5.63,5.74,8.67,7.32
complementary/red_orange/andreatigervianelli31277956311.jpg,5.62,7.58,4.22,7.89
monochromatic/darkyellow/zeljkoozegovic20207479708.jpg,6.4,6.32,8.45,7.92
monochromatic/lightpink/153211345@N0638342180144.jpg,5.18,5.67,7.34,6.21
temperature/a2918-_I2E7066_AS.jpg,5.15,4.32,3.76,6.89
complementary/red_orange/-lucie-2192618970.jpg,6.6,8.22,3.46,7.89
temperature/a3188-IMG_4400_D.JPG,5.0,4.72,2.87,7.34
complementary/blue_violet/muchlove201638458223160.jpg,4.45,5.0,6.72,4.78
complementary/blue_violet/muchlove201637102278643.jpg,4.87,5.36,7.29,4.98
monochromatic/lightpink/salvatorezizi33732278642.jpg,6.13,8.34,4.59,7.88
monochromatic/darkyellow/damienwalmsley27264128972.jpg,6.43,3.67,6.45,7.85
monochromatic/orange/fs99924816099140.jpg,6.39,6.72,3.24,7.98
complementary/yellow_blue/124733025@N0816984641361.jpg,6.88,4.5,8.34,7.21
monochromatic/black/rensehaveman16316070028.jpg,6.31,3.74,6.31,8.45
complementary/red_orange/stuben-hocker22600152075.jpg,6.06,7.32,4.76,8.45
monochromatic/red/paulsmeets29369305561.jpg,6.46,4.57,6.89,7.43
monochromatic/lightpink/josentoos34230298531.jpg,7.32,6.74,4.58,7.93
complementary/orange_green/amycairney638691711.jpg,5.3,6.43,8.17,5.32
monochromatic/gray/bassmanbaj33241662665.jpg,6.7,3.56,4.38,7.22
monochromatic/black/mathiasappel23406924825.jpg,5.55,5.32,4.76,7.89
temperature/a2860-JI2E5638_AS.jpg,5.66,4.26,6.39,7.85
temperature/a3180-07-08-11-at-18h19m52s-N0000238_C.jpg,5.76,3.47,2.56,6.84
monochromatic/green/152932043@N0541901504420.jpg,6.23,7.64,5.32,6.89
complementary/red_green/jt_92_42453725024.jpg,6.51,5.76,7.38,6.21
monochromatic/darkgreen/stellawind18731637229.jpg,5.5,5.72,6.59,7.43
monochromatic/darkyellow/mhl17026233940453990.jpg,6.03,6.73,7.12,8.45
complementary/yellow_blue/eijomian29421079920.jpg,6.65,7.84,4.56,8.92
complementary/yellow_violet/163722096@N0630315672267.jpg,5.74,3.72,2.14,6.85
monochromatic/violet/madeleineselen17033366335.jpg,5.62,4.35,5.67,6.92
temperature/a3218-IMG_1616_D.JPG,6.24,3.25,2.7,7.65
monochromatic/darkorange/knarfs127917110165.jpg,5.53,7.34,8.21,7.89
complementary/orange_violet/benschke23454001254.jpg,6.1,7.34,6.78,6.21
complementary/yellow_blue/jacquelineterhaar20331844453.jpg,6.49,6.14,7.58,7.69
complementary/green_violet/chriscelluloids23595870703.jpg,5.9,6.72,7.85,8.46
complementary/orange_violet/40413575@N0441819670115.jpg,6.88,6.75,8.32,7.48
complementary/red_green/funkdooby17007352137.jpg,5.52,6.42,9.57,5.34
temperature/a3160-IMG_0832_F.JPG,5.26,2.86,3.14,6.25
complementary/orange_violet/59575381@N0626062009586.jpg,6.62,6.27,7.89,6.43
complementary/yellow_green/127836968@N0834715755446.jpg,5.57,6.38,4.76,7.29
temperature/a3245-CRW_0149_T.JPG,5.3,3.76,2.34,6.58
monochromatic/white/shanair26429805155.jpg,5.89,3.27,4.92,6.84
temperature/a3015-IMG_4652_F.JPG,5.79,4.51,2.76,6.89
complementary/green_violet/lilleabe22839174261.jpg,6.14,4.67,2.34,6.78
complementary/blue_violet/168392935@N0532145132587.jpg,4.62,5.72,7.34,4.89
monochromatic/darkgreen/mr-baz4830454975.jpg,5.4,4.72,5.89,6.43
monochromatic/black/takoyaki_king20009184613.jpg,6.03,6.73,4.88,7.39
monochromatic/white/41534187@N0726332849145.jpg,5.39,2.13,1.76,8.45
monochromatic/orange/marief624729223273.jpg,5.92,6.88,3.42,7.59
complementary/red_green/clarecita127117503896.jpg,6.16,7.84,5.62,8.17
monochromatic/green/ansvandesluis27666621563.jpg,6.6,6.75,4.22,7.89
monochromatic/orange/94491727@N0430049421297.jpg,5.38,8.54,7.23,8.69
complementary/red_orange/tctopend22601906185.jpg,6.33,7.34,9.76,6.42
monochromatic/yellow/image_editor17160600462.jpg,6.82,6.52,3.47,7.82
monochromatic/darkorange/appeniwill43260008190.jpg,5.64,5.72,7.39,6.14
monochromatic/yellow/134557627@N0440240883061.jpg,6.49,4.62,7.38,6.49
complementary/blue_violet/muchlove201638590047472.jpg,4.2,6.89,5.42,3.76
monochromatic/darkorange/nephentes34539308782.jpg,5.18,7.23,4.56,8.91
monochromatic/orange/snapshotsbyellie30616097317.jpg,6.11,7.53,6.14,8.76
monochromatic/white/kevspage34926641445.jpg,4.89,4.67,3.21,7.84
monochromatic/pink/dominart16333603164.jpg,6.81,7.47,5.82,7.13
complementary/red_orange/sumygiffinclicks45865354985.jpg,5.87,8.47,2.34,7.89
complementary/blue_violet/60349833@N0239223601320.jpg,6.01,3.25,4.67,7.5
monochromatic/darkyellow/153875781@N0726408983619.jpg,5.97,6.72,7.48,6.35
monochromatic/blue/lcutolo25495008327.jpg,5.06,3.46,5.67,8.25
monochromatic/gray/blavandmaster25862860197.jpg,6.07,0.0,0.0,10.0
monochromatic/lightblue/lopamudrabarman35624655854.jpg,6.94,6.37,4.82,7.9
temperature/a2976-IMG_4671_S.JPG,5.47,5.24,3.86,7.42
monochromatic/red/chanzephotoart42394379201.jpg,5.77,7.23,4.56,8.79
temperature/a3127-kme_304_D.JPG,5.08,3.67,2.34,7.82
monochromatic/violet/31106891@N0517092896169.jpg,5.82,6.72,4.88,7.39
complementary/red_yellow/sasastro31908411194.jpg,6.57,5.67,9.34,6.89
complementary/red_orange/meghimeg3937143979.jpg,5.14,7.68,4.23,8.46
complementary/orange_green/134585064@N0522587170822.jpg,5.83,7.65,3.42,6.78
monochromatic/darkyellow/136529547@N0227027952906.jpg,6.46,6.47,7.84,8.22
complementary/yellow_green/sommerbrodt30015805293.jpg,6.1,6.47,4.32,7.85
monochromatic/green/124733025@N0817032988289.jpg,6.63,5.75,9.37,6.44
complementary/red_green/11216019@N0216216175503.jpg,6.24,6.45,9.72,6.58
monochromatic/blue/luenreta31301475090.jpg,6.08,4.27,3.75,7.89
monochromatic/darkorange/126545651@N0218507719094.jpg,6.21,6.47,9.24,7.16
monochromatic/pink/11561957@N0639632712502.jpg,4.62,4.56,6.28,7.91
monochromatic/green/marinadissordi44846873624.jpg,6.06,6.34,4.67,7.21
complementary/orange_yellow/eggii36792411645.jpg,5.66,7.34,6.25,8.67
monochromatic/darkorange/arichards-gallery47575472231.jpg,6.92,6.48,7.93,8.36
complementary/blue_violet/ozgal18949106928.jpg,5.97,6.78,9.34,5.21
monochromatic/violet/51782355@N0334121652523.jpg,6.98,4.58,6.34,7.82
temperature/a2832-IMG_3391_D.JPG,5.87,3.52,2.46,7.89
complementary/yellow_green/abstractartangel7739964231064.jpg,5.15,7.52,9.86,5.34
monochromatic/darkyellow/martins_album4672013429.jpg,6.5,6.45,3.67,7.82
complementary/red_yellow/patrick_merminod25224677870.jpg,5.6,7.32,6.45,6.78
temperature/a3096-IMG_4231_AS.jpg,6.11,4.23,2.87,5.92
temperature/a2984-_DGW6399_AS.jpg,6.07,4.56,6.78,7.89
monochromatic/orange/124733025@N0817093522167.jpg,5.94,6.72,7.19,6.45
complementary/yellow_blue/pexpix44286613840.jpg,6.23,6.84,5.23,7.46
temperature/a2985-IMG_2634_S.JPG,6.58,6.58,3.42,7.89
temperature/a3253-IMG_5819_D.JPG,5.48,4.87,6.32,7.19
complementary/yellow_violet/bgdlynch33527027022.jpg,5.99,4.67,7.14,6.28
monochromatic/darkyellow/scottish_zoe25711609183.jpg,5.98,6.73,5.88,7.14
complementary/orange_yellow/anselmoportes31736165257.jpg,5.07,5.68,3.54,7.29
monochromatic/black/danielcabreraphoto18219543665.jpg,5.5,2.43,1.06,8.72
complementary/orange_blue/kuen-cherng28115931766.jpg,6.39,7.23,4.56,8.79
complementary/red_blue/46371677@N0237074559051.jpg,5.99,7.65,6.38,8.24
monochromatic/pink/jacko_99929577885530.jpg,7.09,6.23,4.56,7.89
monochromatic/orange/95779414@N0221885811038.jpg,6.31,6.78,5.47,7.32
temperature/a3073-DSC_0324_T.JPG,5.1,3.6,2.47,5.32
temperature/a3039-07-06-02-at-10h16m04-s_MG_1405_S.JPG,5.88,4.67,3.52,6.45
monochromatic/gray/venafilarmonica35157137683.jpg,5.34,6.34,2.17,7.86
monochromatic/orange/124733025@N0816150472284.jpg,6.5,5.67,6.89,7.34
monochromatic/blue/130595178@N0717225491575.jpg,6.38,3.72,4.87,8.39
monochromatic/red/22293873@N0835141125572.jpg,5.9,5.72,7.34,6.58
monochromatic/darkgreen/chiemigau6917335128305.jpg,6.07,6.45,7.39,8.22
temperature/a3017-WP_CRW_0571_D.JPG,4.62,3.68,2.47,6.52
complementary/green_blue/86494503@N0036079977903.jpg,5.63,5.56,8.34,6.78
monochromatic/violet/velqn582367051.jpg,5.14,3.45,4.76,7.22
monochromatic/darkorange/131542641@N0637650919096.jpg,5.72,6.23,7.65,8.76
complementary/orange_yellow/bbalaji485839353.jpg,5.02,8.34,4.67,6.89
temperature/a2998-kme_599_C.jpg,4.27,3.25,1.89,5.67
complementary/orange_violet/bjjda41796735485.jpg,5.88,6.47,8.92,5.76
complementary/green_violet/145668637@N0638356559742.jpg,5.84,7.82,6.47,3.14
monochromatic/lightblue/sherlock7721153806294.jpg,6.49,6.38,4.22,7.94
monochromatic/darkorange/kvse-pics17514828523.jpg,6.42,6.48,7.53,5.62
complementary/blue_violet/muchlove201638166984611.jpg,5.44,3.74,8.56,4.22
complementary/orange_green/135912436@N0830177090223.jpg,5.93,6.8,7.45,8.2
monochromatic/black/9550033@N0421924423119.jpg,5.59,4.57,5.29,7.84
complementary/orange_violet/yewchan17761779358.jpg,6.51,5.45,6.58,7.92
monochromatic/darkyellow/119509436@N0629156096974.jpg,6.4,7.24,7.86,8.34
complementary/green_violet/dibaday22343972704.jpg,5.04,5.67,7.93,4.28
temperature/a3261-IMG_4004_T.JPG,5.25,3.24,2.56,5.78
complementary/red_green/diffuse37931356404.jpg,5.95,5.67,8.23,6.14
monochromatic/darkyellow/130408998@N0237337253220.jpg,6.11,7.34,5.89,8.22
temperature/a2951-jmac_MG_5613_F.JPG,5.3,3.25,1.75,6.4
monochromatic/red/136403233@N0229643353210.jpg,5.06,6.82,8.47,7.19
complementary/orange_green/153459263@N0637623213524.jpg,6.33,6.78,4.56,7.89
monochromatic/darkgreen/93207294@N0432712728263.jpg,4.41,4.67,2.83,6.07
monochromatic/green/134844034@N0233073375376.jpg,5.76,4.56,7.34,5.89
monochromatic/pink/85301545@N0817170187492.jpg,5.9,6.58,7.34,5.89
temperature/a2940-JI2E3869_S.JPG,5.19,6.34,2.17,7.65
monochromatic/darkorange/adam_swaine30758957807.jpg,5.59,8.34,7.92,7.65
temperature/a2999-jmac_MG_8001_C.jpg,6.3,6.5,3.75,7.3
monochromatic/white/113855704@N0543520488360.jpg,5.26,5.27,6.84,7.92
temperature/a2956-KE_-0035_S.JPG,5.63,6.47,3.22,7.85
temperature/a2833-NKIM_MG_2606_C.jpg,5.84,4.67,2.15,6.38
temperature/a3084-kme_076_S.JPG,5.0,5.67,4.32,7.21
complementary/green_blue/muchlove201638847248170.jpg,5.08,5.5,8.76,4.29
monochromatic/darkorange/lensjoy41709745840.jpg,6.11,7.35,3.12,7.89
complementary/yellow_violet/osborn26244295827.jpg,7.22,6.45,5.87,7.32
monochromatic/darkyellow/87278066@N0619579427493.jpg,4.8,7.85,5.6,8.34
monochromatic/lightpink/50839749@N0822447131758.jpg,6.11,7.65,3.5,8.1
complementary/orange_blue/ashishmajhi38720719940.jpg,6.15,7.23,8.56,7.89
monochromatic/red/16265291@N0023909550998.jpg,9.01,5.43,7.86,6.21
monochromatic/red/144614654@N0428092208935.jpg,7.02,4.88,9.73,7.26
monochromatic/darkyellow/lo8isimages33647857235.jpg,5.9,7.24,2.18,7.89
temperature/a3081-kme_011_AS.jpg,5.84,5.28,3.67,6.85
complementary/yellow_green/marciaportess36607757674.jpg,5.83,9.48,4.13,6.75
complementary/green_blue/51873088@N0423728849731.jpg,5.01,5.72,7.14,4.38
monochromatic/orange/snuffy43797012110.jpg,5.67,7.35,5.8,8.25
complementary/red_green/152534345@N0845015423461.jpg,6.47,6.23,7.46,8.15
complementary/red_orange/147672975@N0430496684875.jpg,6.4,7.24,5.67,6.89
complementary/green_blue/139934117@N0334211932645.jpg,5.8,6.78,7.24,8.37
monochromatic/darkorange/sombressoul33523958100.jpg,6.26,8.76,5.34,7.22
temperature/a2996-_DSC3082_F.JPG,5.97,5.32,6.89,4.53
monochromatic/red/150689779@N0834109277063.jpg,6.25,8.32,3.49,8.67
monochromatic/darkgreen/128584052@N0226952768476.jpg,6.06,6.47,5.22,7.84
complementary/green_violet/iamtalkytina17176401295.jpg,4.59,5.76,8.34,3.21
monochromatic/black/147254839@N0233506640615.jpg,4.04,4.76,7.82,6.39
complementary/red_green/debbiedeboo16971014935.jpg,6.07,6.87,7.24,6.59
monochromatic/pink/132552108@N0222079952516.jpg,5.74,6.3,9.24,7.58
monochromatic/darkgreen/97591976@N0717078849319.jpg,4.98,6.27,3.14,7.85
monochromatic/darkorange/134745494@N0219803050791.jpg,5.44,4.76,5.22,6.89
monochromatic/violet/84571728@N0222752108578.jpg,5.1,5.26,8.93,6.78
complementary/red_violet/retrography37125560753.jpg,6.01,5.43,6.17,7.89
complementary/red_yellow/gert5512097887843.jpg,6.13,6.58,7.93,5.67
monochromatic/darkorange/fs99924816099140.jpg,6.39,7.42,4.58,7.89
monochromatic/darkorange/photo-impressionism30461312061.jpg,5.41,7.23,6.84,5.67
monochromatic/darkorange/andreaprinelli30950149370.jpg,5.41,7.64,4.23,8.57
complementary/red_yellow/142606529@N0332161920965.jpg,5.83,6.74,9.22,7.48
complementary/orange_blue/haselhorst33966586126.jpg,6.25,8.65,2.79,7.43
monochromatic/orange/petehendy17051829219.jpg,6.63,5.5,9.76,7.32
complementary/green_violet/128714025@N0618115052652.jpg,6.64,5.25,4.89,7.43
complementary/orange_blue/swordtail29801693954.jpg,6.0,7.32,4.56,7.89
complementary/orange_violet/28469941@N0225116099449.jpg,6.64,6.72,8.61,7.34
complementary/red_violet/-mariaribeiro18155959509.jpg,5.24,5.0,8.34,6.78
monochromatic/darkyellow/22293873@N0828231426583.jpg,7.18,5.76,7.42,6.89
monochromatic/green/hayashina46006209745.jpg,5.65,5.67,4.23,6.89
temperature/a2929-LSCRW_0052_F.JPG,4.79,3.27,2.14,5.68
complementary/red_violet/andreroyet34917554850.jpg,5.65,5.27,7.39,4.62
monochromatic/lightpink/134864407@N0420897488754.jpg,5.96,5.67,9.24,7.85
complementary/red_yellow/126241196@N0426649694972.jpg,6.56,6.52,7.89,5.34
monochromatic/darkorange/97171476@N0045087521054.jpg,4.92,7.24,6.58,8.31
monochromatic/black/__exogenesis17568620085.jpg,5.89,7.68,4.53,8.22
monochromatic/gray/jannes_shootings32440366042.jpg,6.71,3.41,1.86,6.58
complementary/yellow_green/mgphotos30205440193.jpg,5.73,5.23,6.78,7.21
complementary/yellow_green/llantarnam5430805487531.jpg,5.16,5.72,4.33,7.89
monochromatic/pink/144360264@N0831514968091.jpg,6.09,6.57,8.22,4.76
complementary/orange_violet/125216703@N0244822794581.jpg,4.79,4.13,6.87,7.42
monochromatic/gray/36221109@N0423693096750.jpg,5.7,5.33,4.46,7.21
complementary/red_blue/paulinebrock30253686386.jpg,5.7,8.46,6.32,7.19
monochromatic/darkgreen/lordv32230120132.jpg,5.66,6.27,8.34,5.89
complementary/orange_green/carmensisson45819203055.jpg,5.85,7.35,5.89,7.21
monochromatic/darkgreen/ansvandesluis28351805971.jpg,4.75,7.34,5.89,6.58
monochromatic/red/jc_dazat26983995120.jpg,6.58,7.23,4.58,8.46
complementary/blue_violet/narcon28517847822.jpg,5.36,3.57,4.21,5.98
complementary/blue_violet/kandyzone19227960470.jpg,5.04,4.37,7.82,6.54
complementary/green_violet/100926916@N0731624877842.jpg,6.46,6.47,9.82,6.34
monochromatic/red/ananabanana30944600942.jpg,5.96,8.73,4.57,6.82
complementary/orange_yellow/61236172@N0837387980681.jpg,4.99,6.73,9.21,8.45
temperature/a2907-dgw_108_AS.jpg,6.36,6.34,4.89,6.73
complementary/yellow_violet/136233657@N0828237093510.jpg,7.39,6.45,6.7,8.25
monochromatic/red/edgard_v46143995665.jpg,5.56,6.37,7.92,7.58
complementary/red_blue/leedowlrods1038507230.jpg,6.95,6.75,4.22,7.88
